Logger firmware: Prestolog 0.1 detected.
42412 46359 #GYRO TIME RAWRATE
42413 46530 #GYRO TIME RAWRATE
42414 45985 #GYRO TIME RAWRATE
42415 45547 #GYRO TIME RAWRATE
42416 46228 #GYRO TIME RAWRATE
42417 46467 #GYRO TIME RAWRATE
42418 46279 #GYRO TIME RAWRATE
42419 45891 #GYRO TIME RAWRATE
42420 45775 #GYRO TIME RAWRATE
42421 46111 #GYRO TIME RAWRATE
42422 44887 #GYRO TIME RAWRATE
42423 45665 #GYRO TIME RAWRATE
42424 46609 #GYRO TIME RAWRATE
42425 46158 #GYRO TIME RAWRATE
42426 45673 #GYRO TIME RAWRATE
42427 45492 #GYRO TIME RAWRATE
42428 45800 #GYRO TIME RAWRATE
42429 46335 #GYRO TIME RAWRATE
42430 46932 #GYRO TIME RAWRATE
42431 45768 #GYRO TIME RAWRATE
42432 47061 #GYRO TIME RAWRATE
42433 46320 #GYRO TIME RAWRATE
42434 45142 #GYRO TIME RAWRATE
42435 45474 #GYRO TIME RAWRATE
42436 46023 #GYRO TIME RAWRATE
42437 45841 #GYRO TIME RAWRATE
42438 45385 #GYRO TIME RAWRATE
42439 45655 #GYRO TIME RAWRATE
42440 45543 #GYRO TIME RAWRATE
42441 45518 #GYRO TIME RAWRATE
42442 45572 #GYRO TIME RAWRATE
42443 45943 #GYRO TIME RAWRATE
42444 46693 #GYRO TIME RAWRATE
42445 46195 #GYRO TIME RAWRATE
42446 46320 #GYRO TIME RAWRATE
42447 45877 #GYRO TIME RAWRATE
42448 46053 #GYRO TIME RAWRATE
42449 47237 #GYRO TIME RAWRATE
42450 45976 #GYRO TIME RAWRATE
42451 45390 #GYRO TIME RAWRATE
42452 46912 #GYRO TIME RAWRATE
42453 45390 #GYRO TIME RAWRATE
42454 46861 #GYRO TIME RAWRATE
42455 46377 #GYRO TIME RAWRATE
42456 46306 #GYRO TIME RAWRATE
42457 47065 #GYRO TIME RAWRATE
42458 46387 #GYRO TIME RAWRATE
42459 45592 #GYRO TIME RAWRATE
42460 45802 #GYRO TIME RAWRATE
42461 45377 #GYRO TIME RAWRATE
42462 46294 #GYRO TIME RAWRATE
42463 46171 #GYRO TIME RAWRATE
42464 46537 #GYRO TIME RAWRATE
42465 46605 #GYRO TIME RAWRATE
42466 46020 #GYRO TIME RAWRATE
42467 46530 #GYRO TIME RAWRATE
42468 46655 #GYRO TIME RAWRATE
42469 45579 #GYRO TIME RAWRATE
42470 46694 #GYRO TIME RAWRATE
42471 45978 #GYRO TIME RAWRATE
42472 45998 #GYRO TIME RAWRATE
42473 45478 #GYRO TIME RAWRATE
42474 45593 #GYRO TIME RAWRATE
42475 46866 #GYRO TIME RAWRATE
42476 46127 #GYRO TIME RAWRATE
42477 45230 #GYRO TIME RAWRATE
42478 47062 #GYRO TIME RAWRATE
42479 46149 #GYRO TIME RAWRATE
42480 46711 #GYRO TIME RAWRATE
42481 46682 #GYRO TIME RAWRATE
42482 46173 #GYRO TIME RAWRATE
42483 46580 #GYRO TIME RAWRATE
42484 46730 #GYRO TIME RAWRATE
42485 46498 #GYRO TIME RAWRATE
42486 45677 #GYRO TIME RAWRATE
42487 45624 #GYRO TIME RAWRATE
42488 46605 #GYRO TIME RAWRATE
42489 46222 #GYRO TIME RAWRATE
42490 46822 #GYRO TIME RAWRATE
42491 46628 #GYRO TIME RAWRATE
42492 46156 #GYRO TIME RAWRATE
42493 46041 #GYRO TIME RAWRATE
42494 45563 #GYRO TIME RAWRATE
42495 45828 #GYRO TIME RAWRATE
42496 45812 #GYRO TIME RAWRATE
42497 45926 #GYRO TIME RAWRATE
42498 45575 #GYRO TIME RAWRATE
42499 45513 #GYRO TIME RAWRATE
42500 45860 #GYRO TIME RAWRATE
42501 45335 #GYRO TIME RAWRATE
42502 46636 #GYRO TIME RAWRATE
42503 45585 #GYRO TIME RAWRATE
42504 47297 #GYRO TIME RAWRATE
42505 45846 #GYRO TIME RAWRATE
42506 46110 #GYRO TIME RAWRATE
42507 45456 #GYRO TIME RAWRATE
42508 46274 #GYRO TIME RAWRATE
42509 46714 #GYRO TIME RAWRATE
42510 45830 #GYRO TIME RAWRATE
42511 46847 #GYRO TIME RAWRATE
42512 45424 #GYRO TIME RAWRATE
42513 44308 #GYRO TIME RAWRATE
42514 44779 #GYRO TIME RAWRATE
42515 46351 #GYRO TIME RAWRATE
42516 45426 #GYRO TIME RAWRATE
42517 45918 #GYRO TIME RAWRATE
42518 46700 #GYRO TIME RAWRATE
42519 45798 #GYRO TIME RAWRATE
42520 47132 #GYRO TIME RAWRATE
42521 47335 #GYRO TIME RAWRATE
42522 46535 #GYRO TIME RAWRATE
42523 45633 #GYRO TIME RAWRATE
42524 45401 #GYRO TIME RAWRATE
42525 46814 #GYRO TIME RAWRATE
42526 46535 #GYRO TIME RAWRATE
42527 46240 #GYRO TIME RAWRATE
42528 46163 #GYRO TIME RAWRATE
42529 46163 #GYRO TIME RAWRATE
42530 45537 #GYRO TIME RAWRATE
42531 46013 #GYRO TIME RAWRATE
42532 45413 #GYRO TIME RAWRATE
42533 45670 #GYRO TIME RAWRATE
42534 45061 #GYRO TIME RAWRATE
42535 44495 #GYRO TIME RAWRATE
42536 46114 #GYRO TIME RAWRATE
42537 46180 #GYRO TIME RAWRATE
42538 45298 #GYRO TIME RAWRATE
42539 45018 #GYRO TIME RAWRATE
42540 45997 #GYRO TIME RAWRATE
42541 46342 #GYRO TIME RAWRATE
42542 46507 #GYRO TIME RAWRATE
42543 46636 #GYRO TIME RAWRATE
42544 47195 #GYRO TIME RAWRATE
42545 46359 #GYRO TIME RAWRATE
42546 46393 #GYRO TIME RAWRATE
42547 46528 #GYRO TIME RAWRATE
42548 46045 #GYRO TIME RAWRATE
42549 46632 #GYRO TIME RAWRATE
42550 45933 #GYRO TIME RAWRATE
42551 45251 #GYRO TIME RAWRATE
42552 45885 #GYRO TIME RAWRATE
42553 45093 #GYRO TIME RAWRATE
42554 45335 #GYRO TIME RAWRATE
42555 46102 #GYRO TIME RAWRATE
42556 46535 #GYRO TIME RAWRATE
42557 46529 #GYRO TIME RAWRATE
42558 46043 #GYRO TIME RAWRATE
42559 45768 #GYRO TIME RAWRATE
42560 45790 #GYRO TIME RAWRATE
42561 46737 #GYRO TIME RAWRATE
42562 46161 #GYRO TIME RAWRATE
42563 47222 #GYRO TIME RAWRATE
42564 46333 #GYRO TIME RAWRATE
42565 46263 #GYRO TIME RAWRATE
42566 46210 #GYRO TIME RAWRATE
42567 47135 #GYRO TIME RAWRATE
42568 45877 #GYRO TIME RAWRATE
42569 45746 #GYRO TIME RAWRATE
42570 46703 #GYRO TIME RAWRATE
42571 45453 #GYRO TIME RAWRATE
42572 45664 #GYRO TIME RAWRATE
42573 46440 #GYRO TIME RAWRATE
42574 45737 #GYRO TIME RAWRATE
42575 45736 #GYRO TIME RAWRATE
42576 45858 #GYRO TIME RAWRATE
42577 46148 #GYRO TIME RAWRATE
42578 46342 #GYRO TIME RAWRATE
42579 46830 #GYRO TIME RAWRATE
42580 46457 #GYRO TIME RAWRATE
42581 46597 #GYRO TIME RAWRATE
42582 47141 #GYRO TIME RAWRATE
42583 46571 #GYRO TIME RAWRATE
42584 46461 #GYRO TIME RAWRATE
42585 46259 #GYRO TIME RAWRATE
42586 46488 #GYRO TIME RAWRATE
42587 46291 #GYRO TIME RAWRATE
42588 46763 #GYRO TIME RAWRATE
42589 46164 #GYRO TIME RAWRATE
42590 45139 #GYRO TIME RAWRATE
42591 46132 #GYRO TIME RAWRATE
42592 45108 #GYRO TIME RAWRATE
42593 46509 #GYRO TIME RAWRATE
42594 45134 #GYRO TIME RAWRATE
42595 46735 #GYRO TIME RAWRATE
42596 45380 #GYRO TIME RAWRATE
42597 46690 #GYRO TIME RAWRATE
42598 45546 #GYRO TIME RAWRATE
42599 46163 #GYRO TIME RAWRATE
42600 45253 #GYRO TIME RAWRATE
42601 46258 #GYRO TIME RAWRATE
42602 46768 #GYRO TIME RAWRATE
42603 45534 #GYRO TIME RAWRATE
42604 45880 #GYRO TIME RAWRATE
42605 46622 #GYRO TIME RAWRATE
42606 45535 #GYRO TIME RAWRATE
42607 45344 #GYRO TIME RAWRATE
42608 46868 #GYRO TIME RAWRATE
42609 45814 #GYRO TIME RAWRATE
42610 45162 #GYRO TIME RAWRATE
42611 45331 #GYRO TIME RAWRATE
42612 46813 #GYRO TIME RAWRATE
42613 46048 #GYRO TIME RAWRATE
42614 46083 #GYRO TIME RAWRATE
42615 45952 #GYRO TIME RAWRATE
42616 45237 #GYRO TIME RAWRATE
42617 47474 #GYRO TIME RAWRATE
42618 45268 #GYRO TIME RAWRATE
42619 46074 #GYRO TIME RAWRATE
42620 45335 #GYRO TIME RAWRATE
42621 46879 #GYRO TIME RAWRATE
42622 46195 #GYRO TIME RAWRATE
42623 45774 #GYRO TIME RAWRATE
42624 46403 #GYRO TIME RAWRATE
42625 45626 #GYRO TIME RAWRATE
42626 46304 #GYRO TIME RAWRATE
42627 46353 #GYRO TIME RAWRATE
42628 45391 #GYRO TIME RAWRATE
42629 46563 #GYRO TIME RAWRATE
42630 46082 #GYRO TIME RAWRATE
42631 45578 #GYRO TIME RAWRATE
42632 45972 #GYRO TIME RAWRATE
42633 45847 #GYRO TIME RAWRATE
42634 46689 #GYRO TIME RAWRATE
42635 46811 #GYRO TIME RAWRATE
42636 45758 #GYRO TIME RAWRATE
42637 46396 #GYRO TIME RAWRATE
42638 44990 #GYRO TIME RAWRATE
42639 45633 #GYRO TIME RAWRATE
42640 47308 #GYRO TIME RAWRATE
42641 46902 #GYRO TIME RAWRATE
42642 45553 #GYRO TIME RAWRATE
42643 45946 #GYRO TIME RAWRATE
42644 46363 #GYRO TIME RAWRATE
42645 46603 #GYRO TIME RAWRATE
42646 46551 #GYRO TIME RAWRATE
42647 45508 #GYRO TIME RAWRATE
42648 45957 #GYRO TIME RAWRATE
42649 46418 #GYRO TIME RAWRATE
42650 45449 #GYRO TIME RAWRATE
42651 45024 #GYRO TIME RAWRATE
42652 45517 #GYRO TIME RAWRATE
42653 46166 #GYRO TIME RAWRATE
42654 46496 #GYRO TIME RAWRATE
42655 45675 #GYRO TIME RAWRATE
42656 45925 #GYRO TIME RAWRATE
42657 45538 #GYRO TIME RAWRATE
42658 45450 #GYRO TIME RAWRATE
42659 44938 #GYRO TIME RAWRATE
42660 45632 #GYRO TIME RAWRATE
42661 45687 #GYRO TIME RAWRATE
42662 46266 #GYRO TIME RAWRATE
42663 45366 #GYRO TIME RAWRATE
42664 46961 #GYRO TIME RAWRATE
42665 45068 #GYRO TIME RAWRATE
42666 46045 #GYRO TIME RAWRATE
42667 46579 #GYRO TIME RAWRATE
42668 45867 #GYRO TIME RAWRATE
42669 45159 #GYRO TIME RAWRATE
42670 45228 #GYRO TIME RAWRATE
42671 46097 #GYRO TIME RAWRATE
42672 45747 #GYRO TIME RAWRATE
42673 45998 #GYRO TIME RAWRATE
42674 45475 #GYRO TIME RAWRATE
42675 45772 #GYRO TIME RAWRATE
42676 45837 #GYRO TIME RAWRATE
42677 45460 #GYRO TIME RAWRATE
42678 45658 #GYRO TIME RAWRATE
42679 45867 #GYRO TIME RAWRATE
42680 46002 #GYRO TIME RAWRATE
42681 46855 #GYRO TIME RAWRATE
42682 46723 #GYRO TIME RAWRATE
42683 45694 #GYRO TIME RAWRATE
42684 46233 #GYRO TIME RAWRATE
42685 46388 #GYRO TIME RAWRATE
42686 46382 #GYRO TIME RAWRATE
42687 45481 #GYRO TIME RAWRATE
42688 46395 #GYRO TIME RAWRATE
42689 45749 #GYRO TIME RAWRATE
42690 46603 #GYRO TIME RAWRATE
42691 46841 #GYRO TIME RAWRATE
42692 46172 #GYRO TIME RAWRATE
42693 45586 #GYRO TIME RAWRATE
42694 45848 #GYRO TIME RAWRATE
42695 45113 #GYRO TIME RAWRATE
42696 46451 #GYRO TIME RAWRATE
42697 46171 #GYRO TIME RAWRATE
42698 45772 #GYRO TIME RAWRATE
42699 45331 #GYRO TIME RAWRATE
42700 47134 #GYRO TIME RAWRATE
42701 46021 #GYRO TIME RAWRATE
42702 44914 #GYRO TIME RAWRATE
42703 46636 #GYRO TIME RAWRATE
42704 44832 #GYRO TIME RAWRATE
42705 46032 #GYRO TIME RAWRATE
42706 44853 #GYRO TIME RAWRATE
42707 46321 #GYRO TIME RAWRATE
42708 46813 #GYRO TIME RAWRATE
42709 45664 #GYRO TIME RAWRATE
42710 46732 #GYRO TIME RAWRATE
42711 45727 #GYRO TIME RAWRATE
42712 45712 #GYRO TIME RAWRATE
42713 46506 #GYRO TIME RAWRATE
42714 45659 #GYRO TIME RAWRATE
42715 45230 #GYRO TIME RAWRATE
42716 46095 #GYRO TIME RAWRATE
42717 46716 #GYRO TIME RAWRATE
42718 45664 #GYRO TIME RAWRATE
42719 46965 #GYRO TIME RAWRATE
42720 46314 #GYRO TIME RAWRATE
42721 45217 #GYRO TIME RAWRATE
42722 45180 #GYRO TIME RAWRATE
42723 46128 #GYRO TIME RAWRATE
42724 45508 #GYRO TIME RAWRATE
42725 45639 #GYRO TIME RAWRATE
42726 44748 #GYRO TIME RAWRATE
42727 46407 #GYRO TIME RAWRATE
42728 45531 #GYRO TIME RAWRATE
42729 46142 #GYRO TIME RAWRATE
42730 46110 #GYRO TIME RAWRATE
42731 45948 #GYRO TIME RAWRATE
42732 46387 #GYRO TIME RAWRATE
42733 47032 #GYRO TIME RAWRATE
42734 45994 #GYRO TIME RAWRATE
42735 46368 #GYRO TIME RAWRATE
42736 45819 #GYRO TIME RAWRATE
42737 46126 #GYRO TIME RAWRATE
42738 45211 #GYRO TIME RAWRATE
42739 45809 #GYRO TIME RAWRATE
42740 45980 #GYRO TIME RAWRATE
42741 45754 #GYRO TIME RAWRATE
42742 46091 #GYRO TIME RAWRATE
42743 46124 #GYRO TIME RAWRATE
42744 45436 #GYRO TIME RAWRATE
42745 46212 #GYRO TIME RAWRATE
42746 46051 #GYRO TIME RAWRATE
42747 46675 #GYRO TIME RAWRATE
42748 46048 #GYRO TIME RAWRATE
42749 46901 #GYRO TIME RAWRATE
42750 45976 #GYRO TIME RAWRATE
42751 46247 #GYRO TIME RAWRATE
42752 45553 #GYRO TIME RAWRATE
42753 46180 #GYRO TIME RAWRATE
42754 45477 #GYRO TIME RAWRATE
42755 46495 #GYRO TIME RAWRATE
42756 46117 #GYRO TIME RAWRATE
42757 45344 #GYRO TIME RAWRATE
42758 46340 #GYRO TIME RAWRATE
42759 45912 #GYRO TIME RAWRATE
42760 45353 #GYRO TIME RAWRATE
42761 46771 #GYRO TIME RAWRATE
42762 45304 #GYRO TIME RAWRATE
42763 45981 #GYRO TIME RAWRATE
42764 47071 #GYRO TIME RAWRATE
42765 45646 #GYRO TIME RAWRATE
42766 46183 #GYRO TIME RAWRATE
42767 45481 #GYRO TIME RAWRATE
42768 45791 #GYRO TIME RAWRATE
42769 45949 #GYRO TIME RAWRATE
42770 46034 #GYRO TIME RAWRATE
42771 46741 #GYRO TIME RAWRATE
42772 45720 #GYRO TIME RAWRATE
42773 45577 #GYRO TIME RAWRATE
42774 45367 #GYRO TIME RAWRATE
42775 44978 #GYRO TIME RAWRATE
42776 46495 #GYRO TIME RAWRATE
42777 46412 #GYRO TIME RAWRATE
42778 46711 #GYRO TIME RAWRATE
42779 45927 #GYRO TIME RAWRATE
42780 45804 #GYRO TIME RAWRATE
42781 45911 #GYRO TIME RAWRATE
42782 45471 #GYRO TIME RAWRATE
42783 46527 #GYRO TIME RAWRATE
42784 45971 #GYRO TIME RAWRATE
42785 46412 #GYRO TIME RAWRATE
42786 46848 #GYRO TIME RAWRATE
42787 46381 #GYRO TIME RAWRATE
42788 45192 #GYRO TIME RAWRATE
42789 45930 #GYRO TIME RAWRATE
42790 45684 #GYRO TIME RAWRATE
42791 45936 #GYRO TIME RAWRATE
42792 46253 #GYRO TIME RAWRATE
42793 46109 #GYRO TIME RAWRATE
42794 45823 #GYRO TIME RAWRATE
42795 45836 #GYRO TIME RAWRATE
42796 45919 #GYRO TIME RAWRATE
42797 45547 #GYRO TIME RAWRATE
42798 46746 #GYRO TIME RAWRATE
42799 46141 #GYRO TIME RAWRATE
42800 46552 #GYRO TIME RAWRATE
42801 45494 #GYRO TIME RAWRATE
42802 46567 #GYRO TIME RAWRATE
42803 46118 #GYRO TIME RAWRATE
42804 46331 #GYRO TIME RAWRATE
42805 47193 #GYRO TIME RAWRATE
42806 45178 #GYRO TIME RAWRATE
42807 45586 #GYRO TIME RAWRATE
42808 46541 #GYRO TIME RAWRATE
42809 45588 #GYRO TIME RAWRATE
42810 45936 #GYRO TIME RAWRATE
42811 45616 #GYRO TIME RAWRATE
42812 45681 #GYRO TIME RAWRATE
42813 45339 #GYRO TIME RAWRATE
42814 45788 #GYRO TIME RAWRATE
42815 46075 #GYRO TIME RAWRATE
42816 45756 #GYRO TIME RAWRATE
42817 46150 #GYRO TIME RAWRATE
42818 45788 #GYRO TIME RAWRATE
42819 45784 #GYRO TIME RAWRATE
42820 46135 #GYRO TIME RAWRATE
42821 47684 #GYRO TIME RAWRATE
42822 45509 #GYRO TIME RAWRATE
42823 45991 #GYRO TIME RAWRATE
42824 46180 #GYRO TIME RAWRATE
42825 47320 #GYRO TIME RAWRATE
42826 46561 #GYRO TIME RAWRATE
42827 45053 #GYRO TIME RAWRATE
42828 46305 #GYRO TIME RAWRATE
42829 45468 #GYRO TIME RAWRATE
42830 45329 #GYRO TIME RAWRATE
42831 46717 #GYRO TIME RAWRATE
42832 46884 #GYRO TIME RAWRATE
42833 46421 #GYRO TIME RAWRATE
42834 46093 #GYRO TIME RAWRATE
42835 46642 #GYRO TIME RAWRATE
42836 45923 #GYRO TIME RAWRATE
42837 46618 #GYRO TIME RAWRATE
42838 46716 #GYRO TIME RAWRATE
42839 46270 #GYRO TIME RAWRATE
42840 46497 #GYRO TIME RAWRATE
42841 46451 #GYRO TIME RAWRATE
42842 44641 #GYRO TIME RAWRATE
42843 46698 #GYRO TIME RAWRATE
42844 45142 #GYRO TIME RAWRATE
42845 46393 #GYRO TIME RAWRATE
42846 45942 #GYRO TIME RAWRATE
42847 46484 #GYRO TIME RAWRATE
42848 45079 #GYRO TIME RAWRATE
42849 45108 #GYRO TIME RAWRATE
42850 45870 #GYRO TIME RAWRATE
42851 46728 #GYRO TIME RAWRATE
42852 45746 #GYRO TIME RAWRATE
42853 46305 #GYRO TIME RAWRATE
42854 46111 #GYRO TIME RAWRATE
42855 46600 #GYRO TIME RAWRATE
42856 46624 #GYRO TIME RAWRATE
42857 45228 #GYRO TIME RAWRATE
42858 46065 #GYRO TIME RAWRATE
42859 46636 #GYRO TIME RAWRATE
42860 45713 #GYRO TIME RAWRATE
42861 46210 #GYRO TIME RAWRATE
42862 45944 #GYRO TIME RAWRATE
42863 46325 #GYRO TIME RAWRATE
42864 47049 #GYRO TIME RAWRATE
42865 45628 #GYRO TIME RAWRATE
42866 46465 #GYRO TIME RAWRATE
42867 46339 #GYRO TIME RAWRATE
42868 45557 #GYRO TIME RAWRATE
42869 46110 #GYRO TIME RAWRATE
42870 45500 #GYRO TIME RAWRATE
42871 45495 #GYRO TIME RAWRATE
42872 46244 #GYRO TIME RAWRATE
42873 46308 #GYRO TIME RAWRATE
42874 46362 #GYRO TIME RAWRATE
42875 45416 #GYRO TIME RAWRATE
42876 45738 #GYRO TIME RAWRATE
42877 45455 #GYRO TIME RAWRATE
42878 46361 #GYRO TIME RAWRATE
42879 45764 #GYRO TIME RAWRATE
42880 46839 #GYRO TIME RAWRATE
42881 46383 #GYRO TIME RAWRATE
42882 45728 #GYRO TIME RAWRATE
42883 46008 #GYRO TIME RAWRATE
42884 46348 #GYRO TIME RAWRATE
42885 45654 #GYRO TIME RAWRATE
42886 46783 #GYRO TIME RAWRATE
42887 46194 #GYRO TIME RAWRATE
42888 46406 #GYRO TIME RAWRATE
42889 45757 #GYRO TIME RAWRATE
42890 45770 #GYRO TIME RAWRATE
42891 47009 #GYRO TIME RAWRATE
42892 45495 #GYRO TIME RAWRATE
42893 46286 #GYRO TIME RAWRATE
42894 45315 #GYRO TIME RAWRATE
42895 45839 #GYRO TIME RAWRATE
42896 45981 #GYRO TIME RAWRATE
42897 47086 #GYRO TIME RAWRATE
42898 45827 #GYRO TIME RAWRATE
42899 45619 #GYRO TIME RAWRATE
42900 46258 #GYRO TIME RAWRATE
42901 46276 #GYRO TIME RAWRATE
42902 45575 #GYRO TIME RAWRATE
42903 45007 #GYRO TIME RAWRATE
42904 46486 #GYRO TIME RAWRATE
42905 46739 #GYRO TIME RAWRATE
42906 45998 #GYRO TIME RAWRATE
42907 47096 #GYRO TIME RAWRATE
42908 46328 #GYRO TIME RAWRATE
42909 45743 #GYRO TIME RAWRATE
42910 46016 #GYRO TIME RAWRATE
42911 45253 #GYRO TIME RAWRATE
42912 46044 #GYRO TIME RAWRATE
42913 46338 #GYRO TIME RAWRATE
42914 45707 #GYRO TIME RAWRATE
42915 45703 #GYRO TIME RAWRATE
42916 46717 #GYRO TIME RAWRATE
42917 45585 #GYRO TIME RAWRATE
42918 46934 #GYRO TIME RAWRATE
42919 45729 #GYRO TIME RAWRATE
42920 45715 #GYRO TIME RAWRATE
42921 45475 #GYRO TIME RAWRATE
42922 44795 #GYRO TIME RAWRATE
42923 46263 #GYRO TIME RAWRATE
42924 46048 #GYRO TIME RAWRATE
42925 46256 #GYRO TIME RAWRATE
42926 45662 #GYRO TIME RAWRATE
42927 46240 #GYRO TIME RAWRATE
42928 46261 #GYRO TIME RAWRATE
42929 45347 #GYRO TIME RAWRATE
42930 44966 #GYRO TIME RAWRATE
42931 46914 #GYRO TIME RAWRATE
42932 46957 #GYRO TIME RAWRATE
42933 45905 #GYRO TIME RAWRATE
42934 46137 #GYRO TIME RAWRATE
42935 44630 #GYRO TIME RAWRATE
42936 45605 #GYRO TIME RAWRATE
42937 46903 #GYRO TIME RAWRATE
42938 46324 #GYRO TIME RAWRATE
42939 45762 #GYRO TIME RAWRATE
42940 46667 #GYRO TIME RAWRATE
42941 45984 #GYRO TIME RAWRATE
42942 46096 #GYRO TIME RAWRATE
42943 46385 #GYRO TIME RAWRATE
42944 46157 #GYRO TIME RAWRATE
42945 46080 #GYRO TIME RAWRATE
42946 45428 #GYRO TIME RAWRATE
42947 45678 #GYRO TIME RAWRATE
42948 46339 #GYRO TIME RAWRATE
42949 45638 #GYRO TIME RAWRATE
42950 47193 #GYRO TIME RAWRATE
42951 46351 #GYRO TIME RAWRATE
42952 46330 #GYRO TIME RAWRATE
42953 45880 #GYRO TIME RAWRATE
42954 45854 #GYRO TIME RAWRATE
42955 45603 #GYRO TIME RAWRATE
42956 45717 #GYRO TIME RAWRATE
42957 45635 #GYRO TIME RAWRATE
42958 46242 #GYRO TIME RAWRATE
42959 46199 #GYRO TIME RAWRATE
42960 46317 #GYRO TIME RAWRATE
42961 46373 #GYRO TIME RAWRATE
42962 46116 #GYRO TIME RAWRATE
42963 46015 #GYRO TIME RAWRATE
42964 46016 #GYRO TIME RAWRATE
42965 45995 #GYRO TIME RAWRATE
42966 45419 #GYRO TIME RAWRATE
42967 45729 #GYRO TIME RAWRATE
42968 45435 #GYRO TIME RAWRATE
42969 46953 #GYRO TIME RAWRATE
42970 45481 #GYRO TIME RAWRATE
42971 45443 #GYRO TIME RAWRATE
42972 46579 #GYRO TIME RAWRATE
42973 46268 #GYRO TIME RAWRATE
42974 45648 #GYRO TIME RAWRATE
42975 45355 #GYRO TIME RAWRATE
42976 45905 #GYRO TIME RAWRATE
42977 45552 #GYRO TIME RAWRATE
42978 45796 #GYRO TIME RAWRATE
42979 46524 #GYRO TIME RAWRATE
42980 45756 #GYRO TIME RAWRATE
42981 45179 #GYRO TIME RAWRATE
42982 46132 #GYRO TIME RAWRATE
42983 45382 #GYRO TIME RAWRATE
42984 45760 #GYRO TIME RAWRATE
42985 45742 #GYRO TIME RAWRATE
42986 45990 #GYRO TIME RAWRATE
42987 46748 #GYRO TIME RAWRATE
42988 46034 #GYRO TIME RAWRATE
42989 46422 #GYRO TIME RAWRATE
42990 46168 #GYRO TIME RAWRATE
42991 46123 #GYRO TIME RAWRATE
42992 46173 #GYRO TIME RAWRATE
42993 46743 #GYRO TIME RAWRATE
42994 45693 #GYRO TIME RAWRATE
42995 47028 #GYRO TIME RAWRATE
42996 46446 #GYRO TIME RAWRATE
42997 46488 #GYRO TIME RAWRATE
42998 46134 #GYRO TIME RAWRATE
42999 46439 #GYRO TIME RAWRATE
43000 45447 #GYRO TIME RAWRATE
43001 46268 #GYRO TIME RAWRATE
43002 46123 #GYRO TIME RAWRATE
43003 45800 #GYRO TIME RAWRATE
43004 46245 #GYRO TIME RAWRATE
43005 46775 #GYRO TIME RAWRATE
43006 45806 #GYRO TIME RAWRATE
43007 46099 #GYRO TIME RAWRATE
43008 45997 #GYRO TIME RAWRATE
43009 45871 #GYRO TIME RAWRATE
43010 46830 #GYRO TIME RAWRATE
43011 45696 #GYRO TIME RAWRATE
43012 45751 #GYRO TIME RAWRATE
43013 46345 #GYRO TIME RAWRATE
43014 47010 #GYRO TIME RAWRATE
43015 46807 #GYRO TIME RAWRATE
43016 46531 #GYRO TIME RAWRATE
43017 45525 #GYRO TIME RAWRATE
43018 46248 #GYRO TIME RAWRATE
43019 46361 #GYRO TIME RAWRATE
43020 46311 #GYRO TIME RAWRATE
43021 46488 #GYRO TIME RAWRATE
43022 45889 #GYRO TIME RAWRATE
43023 46363 #GYRO TIME RAWRATE
43024 46545 #GYRO TIME RAWRATE
43025 46078 #GYRO TIME RAWRATE
43026 45535 #GYRO TIME RAWRATE
43027 46025 #GYRO TIME RAWRATE
43028 45824 #GYRO TIME RAWRATE
43029 45870 #GYRO TIME RAWRATE
43030 46233 #GYRO TIME RAWRATE
43031 46546 #GYRO TIME RAWRATE
43032 46398 #GYRO TIME RAWRATE
43033 46140 #GYRO TIME RAWRATE
43034 46298 #GYRO TIME RAWRATE
43035 46241 #GYRO TIME RAWRATE
43036 45366 #GYRO TIME RAWRATE
43037 45940 #GYRO TIME RAWRATE
43038 46181 #GYRO TIME RAWRATE
43039 46679 #GYRO TIME RAWRATE
43040 46242 #GYRO TIME RAWRATE
43041 45993 #GYRO TIME RAWRATE
43042 46476 #GYRO TIME RAWRATE
43043 46493 #GYRO TIME RAWRATE
43044 45852 #GYRO TIME RAWRATE
43045 46251 #GYRO TIME RAWRATE
43046 46901 #GYRO TIME RAWRATE
43047 46421 #GYRO TIME RAWRATE
43048 46556 #GYRO TIME RAWRATE
43049 47136 #GYRO TIME RAWRATE
43050 46280 #GYRO TIME RAWRATE
43051 45788 #GYRO TIME RAWRATE
43052 45875 #GYRO TIME RAWRATE
43053 45300 #GYRO TIME RAWRATE
43054 45657 #GYRO TIME RAWRATE
43055 45936 #GYRO TIME RAWRATE
43056 46899 #GYRO TIME RAWRATE
43057 46087 #GYRO TIME RAWRATE
43058 46430 #GYRO TIME RAWRATE
43059 46399 #GYRO TIME RAWRATE
43060 46495 #GYRO TIME RAWRATE
43061 45565 #GYRO TIME RAWRATE
43062 45785 #GYRO TIME RAWRATE
43063 46019 #GYRO TIME RAWRATE
43064 45834 #GYRO TIME RAWRATE
43065 46060 #GYRO TIME RAWRATE
43066 46383 #GYRO TIME RAWRATE
43067 45723 #GYRO TIME RAWRATE
43068 46371 #GYRO TIME RAWRATE
43069 45752 #GYRO TIME RAWRATE
43070 45993 #GYRO TIME RAWRATE
43071 46234 #GYRO TIME RAWRATE
43072 45952 #GYRO TIME RAWRATE
43073 44935 #GYRO TIME RAWRATE
43074 45540 #GYRO TIME RAWRATE
43075 46234 #GYRO TIME RAWRATE
43076 45203 #GYRO TIME RAWRATE
